scene_id,predicted_room_id,class_id,class_label,gt_class_present_in_room,gt_class_present_in_scene,num_gt_instances_in_room,belief
00824-Dd4bFSTQ8gi,0_1,193,flush button,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,194,flush push,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,195,foam,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,196,folding stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,197,food,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,198,food processor,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,199,food stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,200,foosball table,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,201,foot spa,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,202,football,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,203,footstool,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,204,frame,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,205,fruit,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,206,fume cupboard,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,207,fur,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,208,furnace,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,209,furniture,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,210,game,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,211,game console,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,212,gap,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,213,garage door motor,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,214,garage door opener,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,215,garage door opener railing,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,216,gas box,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,217,gas container,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,218,gas meter,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,219,gauge,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,220,gift,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,221,glass,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,222,glasses,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,223,globe,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,224,globe stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,225,gloves,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,226,glue,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,227,goalpost,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,228,golf sticks,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,229,grab bar,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,230,grass,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,231,grate,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,232,gravel,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,233,groceries,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,234,guitar,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,235,gun,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,236,gym rope,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,237,hair brush,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,238,hair dryer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,239,hammer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,240,hammock,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,241,hand dryer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,242,handcart,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,243,handkerchiefs,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,244,handle,0,0,0,0.3209851941152132
00824-Dd4bFSTQ8gi,0_1,245,hanger,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,246,hat,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,247,hatch,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,248,headboard,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,249,headphones,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,250,heater,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,251,heater piping,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,252,holder,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,253,holy cross,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,254,hook,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,255,hose,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,256,hourglass,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,257,hoverboard,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,258,ice maker,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,259,information,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,260,installation,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,261,instrument,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,262,iron,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,263,ironing board,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,264,jewelry,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,265,jug,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,266,keg,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,267,kettle,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,268,keys,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,269,kitchen appliance,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,270,kitchen handle,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,271,kitchen island,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,272,kitchen utensil,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,273,knife,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,274,knob,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,275,lace doily,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,276,ladder,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,277,landing,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,278,laundry,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,279,lawn mower,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,280,level,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,281,lid,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,282,light,1,1,1,0.0
00824-Dd4bFSTQ8gi,0_1,283,lighter,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,284,liquid,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,285,locker,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,286,machine,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,287,mailbox,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,288,mannequin,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,289,map,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,290,mascot,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,291,massage bed,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,292,material,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,293,measuring tape,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,294,medical lamp,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,295,medical object,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,296,menu,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,297,meshwork,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,298,meter,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,299,microphone,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,300,microphone accessory,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,301,microwave,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,302,mirror,1,1,1,0.8389631340189365
00824-Dd4bFSTQ8gi,0_1,303,model,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,304,modem,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,305,mop,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,306,mortar,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,307,motorcycle,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,308,music equipment,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,309,napkin,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,310,nightstand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,311,oar,0,0,0,0.4642235132545628
00824-Dd4bFSTQ8gi,0_1,312,object,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,313,objects,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,314,outlet,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,315,oven,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,316,overhang,0,0,0,0.6600802721183749
00824-Dd4bFSTQ8gi,0_1,317,pad,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,318,painting stuff,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,319,pan,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,320,panel,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,321,pantry,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,322,paper holder,0,0,0,0.7694392408748993
00824-Dd4bFSTQ8gi,0_1,323,paper storage,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,324,paper towel,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,325,parapet,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,326,partial,0,0,0,0.9999923956063109
00824-Dd4bFSTQ8gi,0_1,327,pavement,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,328,pedestal,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,329,pen,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,330,pendant,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,331,pet bed,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,332,pet bowl,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,333,phone,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,334,photo mount,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,335,photo stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,336,piano,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,337,pillow,1,1,4,0.5799659498278169
00824-Dd4bFSTQ8gi,0_1,338,pitchfork,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,339,place mat,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,340,plane,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,341,plank,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,342,plant,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,343,plant ornament,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,344,platform,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,345,playpen,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,346,plenum box,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,347,pliers,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,348,plumbing,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,349,plunger,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,350,podium,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,351,pole,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,352,pool,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,353,pool table,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,354,porcelain,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,355,poster,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,356,pot,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,357,pot lid,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,358,pouches,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,359,press,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,360,pressure washer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,361,printer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,362,product,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,363,products,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,364,prop,0,0,0,0.35825460424978417
00824-Dd4bFSTQ8gi,0_1,365,pump,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,366,punchbag,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,367,puppet,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,368,rag,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,369,rail,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,370,rake,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,371,receipt printer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,372,records,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,373,recuperator,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,374,refrigerator,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,375,remote control,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,376,rice cooker,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,377,riser,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,378,rocking horse,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,379,rod,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,380,roll,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,381,rope,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,382,router,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,383,rug,1,1,1,0.0
00824-Dd4bFSTQ8gi,0_1,384,safe,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,385,saturator,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,386,sauna,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,387,saw,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,388,saxophone,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,389,scale,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,390,scanner,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,391,screen,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,392,screen frame,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,393,screwdriver,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,394,sculpture,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,395,security camera,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,396,self-closing mechanism,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,397,sensor,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,398,separator,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,399,set of valves,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,400,sewing machine,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,401,sewing tools,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,402,shampoo,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,403,sheet music,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,404,sheets / clothes,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,405,shelf,1,1,1,0.9999740280452011
00824-Dd4bFSTQ8gi,0_1,406,ship toy,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,407,shisha,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,408,shoe,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,409,shoe rack,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,410,shoehorn,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,411,shovel,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,412,shower,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,413,shower seat,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,414,shredder,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,415,side table,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,416,sideboard,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,417,sign,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,418,silicone gun,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,419,silicone tube,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,420,sink,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,421,skateboard,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,422,skates,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,423,ski,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,424,sky,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,425,sled,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,426,sleeping bag,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,427,smoke detector,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,428,snack,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,429,soap,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,430,socks,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,431,sofa,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,432,solarium,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,433,speaker,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,434,speaker stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,435,spices,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,436,sponge,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,437,spray can,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,438,sprinkler,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,439,square,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,440,stack,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,441,stack of books / papers,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,442,stack of stuff,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,443,stack of yarns,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,444,stage,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,445,stained glass,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,446,stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,447,star,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,448,stationery,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,449,steel plate,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,450,step stool,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,451,stick,0,0,0,0.00019013286526226025
00824-Dd4bFSTQ8gi,0_1,452,stone,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,453,stonework,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,454,stool,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,455,storage,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,456,strings,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,457,stroke,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,458,sunbed,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,459,support,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,460,surface,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,461,surfboard,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,462,swing,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,463,switch,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,464,table,1,1,1,0.0
00824-Dd4bFSTQ8gi,0_1,465,table cloth,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,466,table pad,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,467,table stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,468,table tennis table,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,469,tablet,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,470,tambourine,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,471,tea set,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,472,telescope,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,473,tennis racket,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,474,tent,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,475,thermometer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,476,thermostat,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,477,three,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,478,tile,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,479,tire,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,480,tissue,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,481,title,0,0,0,2.873994945362668e-07
00824-Dd4bFSTQ8gi,0_1,482,toaster,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,483,toaster oven,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,484,toilet,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,485,toilet brush,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,486,toilet cleaner,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,487,toilet paper,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,488,toiletry,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,489,tool,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,490,tool rack,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,491,toothbrush,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,492,toothpaste,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,493,towel,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,494,towel bar,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,495,toy,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,496,traffic cone,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,497,trampoline,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,498,trash bag,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,499,tray,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,500,treadmill,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,501,tree,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,502,tree branch,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,503,trimmer,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,504,tripod,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,505,trolley,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,506,trombone,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,507,trophy,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,508,trough,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,509,trumpet,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,510,tv,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,511,tv stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,512,typewriter,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,513,ukulele,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,514,umbrella,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,515,umbrella stand,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,516,unknown,0,0,0,0.034306333270965106
00824-Dd4bFSTQ8gi,0_1,517,vacuum cleaner,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,518,vanity,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,519,vase,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,520,vegetables,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,521,vessel,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,522,vinyl records,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,523,violin,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,524,violin case,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,525,waffle iron,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,526,wardrobe,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_1,527,washing machine,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,528,washing powder,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,529,washing stuff,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,530,watch,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,531,water dispenser,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,532,water heater,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,533,water meter,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,534,water pump,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,535,water tank,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,536,watering can,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,537,weight,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,538,weight bench,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,539,weights,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,540,wheel,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,541,wheelbarrow,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,542,window shade,0,0,0,0.9957065221020499
00824-Dd4bFSTQ8gi,0_1,543,wine,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,544,wine storage,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_1,545,wood,0,0,0,0.8752566801547923
00824-Dd4bFSTQ8gi,0_1,546,wrench,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,0,acoustic panel,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,1,air conditioner,0,1,0,0.0
00824-Dd4bFSTQ8gi,0_2,2,air freshener,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,3,air hockey,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,4,air purifier,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,5,aisle frame,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,6,alarm,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,7,album,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,8,amplifier,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,9,appliance,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,10,apron,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,11,aquarium,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,12,arcade game,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,13,artwork,1,1,1,0.9953673613854379
00824-Dd4bFSTQ8gi,0_2,14,ashtray,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,15,audio player,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,16,axe,0,0,0,0.0
00824-Dd4bFSTQ8gi,0_2,17,baby changing table,0,0,0,0.0
